iteration,group1,group2,status
468,"['ABT', 'GOOGL', 'JNJ', 'JPM', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'T', 'UNH', 'V', 'VZ', 'WMT', 'XOM']","['AAPL', 'ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'HD', 'INTC', 'KO', 'MA', 'MRK', 'PFE', 'PG']",untrained
469,"['ABT', 'ADBE', 'AMZN', 'BRK-B', 'GOOGL', 'JNJ', 'JPM', 'KO', 'MA', 'NVDA', 'PFE', 'T', 'UNH', 'V']","['AAPL', 'BAC', 'CSCO', 'DIS', 'HD', 'INTC', 'MRK', 'MSFT', 'NFLX', 'PEP', 'PG', 'VZ', 'WMT', 'XOM']",untrained
470,"['AAPL', 'ADBE', 'BRK-B', 'CSCO', 'GOOGL', 'INTC', 'JPM', 'MA', 'MSFT', 'PEP', 'UNH', 'VZ', 'WMT', 'XOM']","['ABT', 'AMZN', 'BAC', 'DIS', 'HD', 'JNJ', 'KO', 'MRK', 'NFLX', 'NVDA', 'PFE', 'PG', 'T', 'V']",untrained
471,"['BRK-B', 'CSCO', 'GOOGL', 'JNJ', 'MA', 'MRK', 'NFLX', 'NVDA', 'PEP', 'PFE', 'PG', 'V', 'WMT', 'XOM']","['AAPL', 'ABT', 'ADBE', 'AMZN', 'BAC', 'DIS', 'HD', 'INTC', 'JPM', 'KO', 'MSFT', 'T', 'UNH', 'VZ']",untrained
472,"['ABT', 'AMZN', 'BAC', 'DIS', 'JNJ', 'KO', 'MA', 'MSFT', 'NVDA', 'PEP', 'PFE', 'PG', 'V', 'WMT']","['AAPL', 'ADBE', 'BRK-B', 'CSCO', 'GOOGL', 'HD', 'INTC', 'JPM', 'MRK', 'NFLX', 'T', 'UNH', 'VZ', 'XOM']",untrained
473,"['AAPL', 'BAC', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'MA', 'NFLX', 'NVDA', 'PEP', 'PFE', 'UNH', 'V']","['ABT', 'ADBE', 'AMZN', 'BRK-B', 'CSCO', 'DIS', 'KO', 'MRK', 'MSFT', 'PG', 'T', 'VZ', 'WMT', 'XOM']",untrained
474,"['AAPL', 'ABT', 'ADBE', 'BRK-B', 'GOOGL', 'HD', 'JNJ', 'MA', 'MSFT', 'NFLX', 'PFE', 'PG', 'WMT', 'XOM']","['AMZN', 'BAC', 'CSCO', 'DIS', 'INTC', 'JPM', 'KO', 'MRK', 'NVDA', 'PEP', 'T', 'UNH', 'V', 'VZ']",untrained
475,"['ADBE', 'CSCO', 'DIS', 'GOOGL', 'INTC', 'JPM', 'MA', 'MRK', 'PEP', 'PG', 'T', 'UNH', 'VZ', 'XOM']","['AAPL', 'ABT', 'AMZN', 'BAC', 'BRK-B', 'HD', 'JNJ', 'KO', 'MSFT', 'NFLX', 'NVDA', 'PFE', 'V', 'WMT']",untrained
476,"['ADBE', 'AMZN', 'BRK-B', 'CSCO', 'DIS', 'HD', 'JNJ', 'KO', 'MRK', 'MSFT', 'NVDA', 'T', 'WMT', 'XOM']","['AAPL', 'ABT', 'BAC', 'GOOGL', 'INTC', 'JPM', 'MA', 'NFLX', 'PEP', 'PFE', 'PG', 'UNH', 'V', 'VZ']",untrained
477,"['ADBE', 'CSCO', 'DIS', 'HD', 'INTC', 'JNJ', 'JPM', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'PG', 'T', 'WMT']","['AAPL', 'ABT', 'AMZN', 'BAC', 'BRK-B', 'GOOGL', 'KO', 'MA', 'MRK', 'PFE', 'UNH', 'V', 'VZ', 'XOM']",untrained
478,"['AAPL', 'AMZN', 'DIS', 'GOOGL', 'JNJ', 'JPM', 'MRK', 'NFLX', 'NVDA', 'PEP', 'PG', 'V', 'VZ', 'XOM']","['ABT', 'ADBE', 'BAC', 'BRK-B', 'CSCO', 'HD', 'INTC', 'KO', 'MA', 'MSFT', 'PFE', 'T', 'UNH', 'WMT']",untrained
479,"['AAPL', 'ADBE', 'AMZN', 'BAC', 'CSCO', 'DIS', 'GOOGL', 'INTC', 'JPM', 'MSFT', 'T', 'UNH', 'V', 'WMT']","['ABT', 'BRK-B', 'HD', 'JNJ', 'KO', 'MA', 'MRK', 'NFLX', 'NVDA', 'PEP', 'PFE', 'PG', 'VZ', 'XOM']",untrained
480,"['ADBE', 'BAC', 'BRK-B', 'CSCO', 'GOOGL', 'HD', 'INTC', 'JPM', 'NVDA', 'PG', 'T', 'UNH', 'VZ', 'XOM']","['AAPL', 'ABT', 'AMZN', 'DIS', 'JNJ', 'KO', 'MA', 'MRK', 'MSFT', 'NFLX', 'PEP', 'PFE', 'V', 'WMT']",untrained
481,"['ABT', 'AMZN', 'BAC', 'BRK-B', 'GOOGL', 'INTC', 'JPM', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'PFE', 'V', 'WMT']","['AAPL', 'ADBE', 'CSCO', 'DIS', 'HD', 'JNJ', 'KO', 'MA', 'PEP', 'PG', 'T', 'UNH', 'VZ', 'XOM']",untrained
482,"['AAPL', 'ABT', 'BRK-B', 'CSCO', 'INTC', 'MA', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'UNH', 'V', 'WMT', 'XOM']","['ADBE', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'HD', 'JNJ', 'JPM', 'KO', 'PEP', 'PFE', 'PG', 'T', 'VZ']",untrained
483,"['AAPL', 'ABT', 'ADBE', 'AMZN', 'CSCO', 'DIS', 'JPM', 'MRK', 'NFLX', 'PEP', 'PFE', 'UNH', 'V', 'XOM']","['BAC', 'BRK-B', 'GOOGL', 'HD', 'INTC', 'JNJ', 'KO', 'MA', 'MSFT', 'NVDA', 'PG', 'T', 'VZ', 'WMT']",untrained
484,"['AAPL', 'ABT', 'BAC', 'DIS', 'GOOGL', 'JNJ', 'JPM', 'MRK', 'MSFT', 'NFLX', 'PFE', 'UNH', 'VZ', 'WMT']","['ADBE', 'AMZN', 'BRK-B', 'CSCO', 'HD', 'INTC', 'KO', 'MA', 'NVDA', 'PEP', 'PG', 'T', 'V', 'XOM']",untrained
485,"['ABT', 'BAC', 'CSCO', 'HD', 'INTC', 'JPM', 'KO', 'NFLX', 'PFE', 'T', 'UNH', 'VZ', 'WMT', 'XOM']","['AAPL', 'ADBE', 'AMZN', 'BRK-B', 'DIS', 'GOOGL', 'JNJ', 'MA', 'MRK', 'MSFT', 'NVDA', 'PEP', 'PG', 'V']",untrained
486,"['ABT', 'BAC', 'CSCO', 'JNJ', 'JPM', 'KO', 'MA', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'V', 'VZ', 'XOM']","['AAPL', 'ADBE', 'AMZN', 'BRK-B', 'DIS', 'GOOGL', 'HD', 'INTC', 'PEP', 'PFE', 'PG', 'T', 'UNH', 'WMT']",untrained
487,"['AAPL', 'AMZN', 'BRK-B', 'CSCO', 'DIS', 'GOOGL', 'HD', 'JPM', 'MA', 'MSFT', 'PEP', 'PG', 'T', 'XOM']","['ABT', 'ADBE', 'BAC', 'INTC', 'JNJ', 'KO', 'MRK', 'NFLX', 'NVDA', 'PFE', 'UNH', 'V', 'VZ', 'WMT']",untrained
488,"['AAPL', 'AMZN', 'CSCO', 'DIS', 'KO', 'MA', 'MRK', 'MSFT', 'NVDA', 'PEP', 'T', 'UNH', 'WMT', 'XOM']","['ABT', 'ADBE', 'BAC', 'BRK-B', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'NFLX', 'PFE', 'PG', 'V', 'VZ']",untrained
489,"['BRK-B', 'INTC', 'JPM', 'MA', 'MRK', 'NFLX', 'PEP', 'PFE', 'PG', 'UNH', 'V', 'VZ', 'WMT', 'XOM']","['AAPL', 'ABT', 'ADBE', 'AMZN', 'BAC', 'CSCO', 'DIS', 'GOOGL', 'HD', 'JNJ', 'KO', 'MSFT', 'NVDA', 'T']",untrained
490,"['AAPL', 'ADBE', 'BAC', 'DIS', 'GOOGL', 'JNJ', 'JPM', 'KO', 'MRK', 'NFLX', 'PEP', 'PFE', 'V', 'WMT']","['ABT', 'AMZN', 'BRK-B', 'CSCO', 'HD', 'INTC', 'MA', 'MSFT', 'NVDA', 'PG', 'T', 'UNH', 'VZ', 'XOM']",untrained
491,"['AAPL', 'ADBE', 'AMZN', 'BRK-B', 'DIS', 'MA', 'MRK', 'MSFT', 'NFLX', 'PEP', 'PFE', 'T', 'UNH', 'XOM']","['ABT', 'BAC', 'CSCO', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'KO', 'NVDA', 'PG', 'V', 'VZ', 'WMT']",untrained
492,"['ADBE', 'BAC', 'CSCO', 'GOOGL', 'INTC', 'JNJ', 'MSFT', 'NVDA', 'PEP', 'PFE', 'V', 'VZ', 'WMT', 'XOM']","['AAPL', 'ABT', 'AMZN', 'BRK-B', 'DIS', 'HD', 'JPM', 'KO', 'MA', 'MRK', 'NFLX', 'PG', 'T', 'UNH']",untrained
493,"['AAPL', 'BAC', 'CSCO', 'DIS', 'INTC', 'JNJ', 'KO', 'MRK', 'MSFT', 'NFLX', 'PEP', 'PFE', 'T', 'UNH']","['ABT', 'ADBE', 'AMZN', 'BRK-B', 'GOOGL', 'HD', 'JPM', 'MA', 'NVDA', 'PG', 'V', 'VZ', 'WMT', 'XOM']",untrained
494,"['AAPL', 'ADBE', 'AMZN', 'BAC', 'DIS', 'HD', 'JPM', 'MA', 'MRK', 'NVDA', 'PFE', 'UNH', 'V', 'VZ']","['ABT', 'BRK-B', 'CSCO', 'GOOGL', 'INTC', 'JNJ', 'KO', 'MSFT', 'NFLX', 'PEP', 'PG', 'T', 'WMT', 'XOM']",untrained
495,"['AAPL', 'ABT', 'AMZN', 'BRK-B', 'CSCO', 'DIS', 'JPM', 'KO', 'MA', 'MRK', 'NVDA', 'PG', 'UNH', 'WMT']","['ADBE', 'BAC', 'GOOGL', 'HD', 'INTC', 'JNJ', 'MSFT', 'NFLX', 'PEP', 'PFE', 'T', 'V', 'VZ', 'XOM']",untrained
496,"['AAPL', 'ABT', 'BAC', 'CSCO', 'DIS', 'HD', 'JNJ', 'KO', 'MRK', 'NVDA', 'PEP', 'PG', 'VZ', 'XOM']","['ADBE', 'AMZN', 'BRK-B', 'GOOGL', 'INTC', 'JPM', 'MA', 'MSFT', 'NFLX', 'PFE', 'T', 'UNH', 'V', 'WMT']",untrained
497,"['AMZN', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'GOOGL', 'JNJ', 'JPM', 'KO', 'MA', 'MRK', 'PEP', 'PFE', 'UNH']","['AAPL', 'ABT', 'ADBE', 'HD', 'INTC', 'MSFT', 'NFLX', 'NVDA', 'PG', 'T', 'V', 'VZ', 'WMT', 'XOM']",untrained
498,"['AAPL', 'ABT', 'ADBE', 'GOOGL', 'INTC', 'JPM', 'KO', 'MA', 'MSFT', 'NFLX', 'NVDA', 'PG', 'T', 'XOM']","['AMZN', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'HD', 'JNJ', 'MRK', 'PEP', 'PFE', 'UNH', 'V', 'VZ', 'WMT']",untrained
499,"['ADBE', 'AMZN', 'BAC', 'CSCO', 'INTC', 'JNJ', 'JPM', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'PFE', 'VZ', 'XOM']","['AAPL', 'ABT', 'BRK-B', 'DIS', 'GOOGL', 'HD', 'KO', 'MA', 'MRK', 'PG', 'T', 'UNH', 'V', 'WMT']",untrained
